"","Session_ID","Video_ID","Colour_code","Condition","Sat_ID","Fm_ID","Time","Date","Date2","Week","Combo_lek_week","Combo_lek","Female_max_id","Total_visit_duration_all_females","Total_visit_nr_all_females","Visit_occurrence","Total_nr_display","Interrupted_copulations_nr_OtherR","Interrupted_copulations_nr_OtherS","Interrupted_copulations_nr_PartnerR","Interrupted_copulations_nr_PartnerS","Successful_copulations_nr","Interrupted_total","Female_mount_max_id","Mount_nr","Female_max_crouching_id","Crouching_nr","Copulation_attempt","Copulation_nr","Total_successful_copulations","Co.display_total_nr_session","Total_copulation_nr","Co.display_total_duration_s_session","Co_disp_ord","Co_displ_occurrence","Co_disp_session","Single_display_total_duration_s_session","Single_display_to_satellite_total_nr_session","Single_display_to_both_total_nr_session","Single_display_to_both_total_duration_s_session","Paired_state_total_nr_session","Paired_state_total_duration_s_session","Lek_codisplay_nr","Lek_codisplay_dur_s","Lek_codisplay_occ","Cop_session","Lek_hierarchy","Copulation_occurrence_successful","Copulation_occurrence","Single_display_duration_mean_s_session","Single_display_duration_std_dev_session","Single_display_to_satellite_duration_mean_s_session","Single_display_to_satellite_duration_std_dev_session","Single_display_to_both_duration_mean_s_session","Single_display_to_both_duration_std_dev_session","Paired_state_duration_mean_s_session","Paired_state_duration_std_dev_session","Visits_longest_s","Session_nr"
"351","604_Fm1_a_Marginal","Lek1_2021_604_a","XO|XX","Marginal",NA,"Fm1","a",604,30,"7a","1_Lek1_7a","1_Lek1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"352","604_Fm1_m_Marginal","Lek1_2021_604_m","DbLb|LbY","Marginal",NA,"Fm1","m",604,30,"7m","1_Lek1_7m","1_Lek1",2,575.04,12,1,6,1,0,0,0,11,1,1,4,2,43,16,12,11,0,12,0,NA,0,0,1616,0,0,0,0,0,0,0,0,1,1,1,1,16.52,17.1,NA,NA,NA,NA,NA,NA,277.1,1
"353","604_Fm1_m_Marginal","Lek1_2021_604_m","RG|LbDb","Marginal",NA,"Fm1","m",604,30,"7m","1_Lek1_7m","1_Lek1",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"354","604_Fm1_m_Marginal","Lek1_2021_604_m","XO|XX","Marginal",NA,"Fm1","m",604,30,"7m","1_Lek1_7m","1_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"355","604_Fm2_a_Satellite","Lek3_2021_604_a","BlW|PP","Satellite",NA,"Fm2","a",604,30,"7a","1_Lek3_7a","1_Lek3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"356","604_Fm2_a_Satellite","Lek3_2021_604_a","GLb|GY","Satellite",NA,"Fm2","a",604,30,"7a","1_Lek3_7a","1_Lek3",2,721.654,6,1,6,0,0,0,0,0,0,1,1,1,7,1,0,0,50,0,1481,1,1,1,170,0,0,0,1,1799.244,19,290.976,1,0,1,0,0,15.59,11.76,NA,NA,NA,NA,1799.24,NA,294.3,1
"357","604_Fm2_a_Satellite","Lek3_2021_604_a","GO|LbY","Satellite",NA,"Fm2","a",604,30,"7a","1_Lek3_7a","1_Lek3",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"358","604_Fm2_m_Satellite","Lek3_2021_604_m","BlW|PP","Satellite",NA,"Fm2","m",604,30,"7m","1_Lek3_7m","1_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"359","604_Fm2_m_Satellite","Lek3_2021_604_m","GLb|GY","Satellite",NA,"Fm2","m",604,30,"7m","1_Lek3_7m","1_Lek3",2,661.859,9,1,6,0,0,0,0,0,0,0,0,1,13,0,0,0,69,0,1625,1,1,1,50,0,1,5.999,1,1793.192,7,1789.265,1,0,1,0,0,8.53,7.31,NA,NA,6,NA,1793.19,NA,237.5,1
"360","604_Fm2_m_Satellite","Lek3_2021_604_m","GO|LbY","Satellite",NA,"Fm2","m",604,30,"7m","1_Lek3_7m","1_Lek3",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
